"05/29/2011 03",3.00,19.24,31.68,6608,TRUE,111,-577.2,,,,
"05/29/2011 04",4.00,18.77,31.68,6587,TRUE,138.75,-563.1,,,,
"05/29/2011 05",5.00,16.69,31.69,6582,TRUE,166.5,-500.7,,,,
"05/29/2011 06",6.00,13.09,31.68,6459,TRUE,194.25,-392.7,,,,
"05/29/2011 07",7.00,12.67,31.68,6465,TRUE,210,-380.1,,,,
"05/29/2011 08",8.00,13,31.66,6592,TRUE,210,0,,,,
"05/29/2011 09",9.00,13.66,31.64,6815,TRUE,210,0,,,,
"05/29/2011 10",10.00,24.2,31.64,7080,TRUE,210,0,,,,
"05/29/2011 11",11.00,30.07,31.64,7254,TRUE,210,0,,,,
"05/29/2011 12",12.00,29.75,31.65,7309,TRUE,210,0,,,,
"05/29/2011 13",13.00,26.49,31.65,7361,TRUE,210,0,,,,
"05/29/2011 14",14.00,26.42,31.66,7385,TRUE,210,0,,,,
"05/29/2011 15",15.00,26.93,31.66,7390,TRUE,210,0,,,,
"05/29/2011 16",16.00,27.38,31.67,7403,TRUE,210,0,,,,
"05/29/2011 17",17.00,27.83,31.67,7438,FALSE,180,834.9,,,,
"05/29/2011 18",18.00,30.52,31.68,7494,FALSE,150,915.6,,,,
"05/29/2011 19",19.00,27.88,31.69,7457,FALSE,120,836.4,,,,
"05/29/2011 20",20.00,19.57,31.69,7410,FALSE,90,587.1,,,,
"05/29/2011 21",21.00,19.3,31.68,7375,FALSE,60,579,,,,
"05/29/2011 22",22.00,21.6,31.67,7380,FALSE,30,648,,,,
"05/29/2011 23",23.00,21.01,31.66,7415,FALSE,0,0,,,,
"05/29/2011 24",24.00,16.93,31.64,7128,TRUE,27.75,-507.9,,,,
"05/30/2011 01",1.00,13.15,31.62,6868,TRUE,55.5,-394.5,,,,
"05/30/2011 02",2.00,12.75,31.62,6724,TRUE,83.25,-382.5,,,,
"05/30/2011 03",3.00,12.48,31.61,6648,TRUE,111,-374.4,,,,
"05/30/2011 04",4.00,12.41,31.61,6629,TRUE,138.75,-372.3,,,,
"05/30/2011 05",5.00,12.77,31.6,6678,TRUE,166.5,-383.1,,,,
"05/30/2011 06",6.00,12.84,31.6,6745,TRUE,194.25,-385.2,,,,
"05/30/2011 07",7.00,16.16,31.61,7062,TRUE,210,-484.8,,,,
"05/30/2011 08",8.00,24.96,31.62,7563,TRUE,210,0,,,,
"05/30/2011 09",9.00,30.49,31.63,7872,TRUE,210,0,,,,
"05/30/2011 10",10.00,38.08,31.63,8071,TRUE,210,0,,,,
"05/30/2011 11",11.00,40.14,31.63,8201,TRUE,210,0,,,,
"05/30/2011 12",12.00,43.04,31.63,8269,TRUE,210,0,,,,
"05/30/2011 13",13.00,80.77,31.69,8246,TRUE,210,0,,,,
"05/30/2011 14",14.00,114.41,31.81,8222,TRUE,210,0,,,,
"05/30/2011 15",15.00,56.02,31.85,8195,TRUE,210,0,,,,
"05/30/2011 16",16.00,53.9,31.89,8226,TRUE,210,0,,,,
"05/30/2011 17",17.00,53.9,31.93,8252,FALSE,180,1617,,,,
"05/30/2011 18",18.00,42.17,31.95,8244,FALSE,150,1265.1,,,,
"05/30/2011 19",19.00,30.32,31.96,8036,FALSE,120,909.6,,,,
"05/30/2011 20",20.00,26.7,31.97,7887,FALSE,90,801,,,,
"05/30/2011 21",21.00,29.01,31.97,7802,FALSE,60,870.3,,,,
"05/30/2011 22",22.00,30.33,31.98,7748,FALSE,30,909.9,,,,
"05/30/2011 23",23.00,29.04,31.98,7643,FALSE,0,0,,,,
"05/30/2011 24",24.00,22.51,31.97,7328,TRUE,27.75,-675.3,,,,
"05/31/2011 01",1.00,15.54,31.97,7009,TRUE,55.5,-466.2,,,,
"05/31/2011 02",2.00,13.06,31.97,6857,TRUE,83.25,-391.8,,,,
"05/31/2011 03",3.00,12.84,31.96,6779,TRUE,111,-385.2,,,,
"05/31/2011 04",4.00,12.84,31.96,6748,TRUE,138.75,-385.2,,,,
"05/31/2011 05",5.00,12.84,31.95,6765,TRUE,166.5,-385.2,,,,
"05/31/2011 06",6.00,12.85,31.95,6794,TRUE,194.25,-385.5,,,,
"05/31/2011 07",7.00,16.18,31.95,7093,TRUE,210,-485.4,,,,
"05/31/2011 08",8.00,29.95,31.98,7608,TRUE,210,0,,,,
"05/31/2011 09",9.00,31.69,32,7870,TRUE,210,0,,,,
"05/31/2011 10",10.00,49.92,32.05,8024,TRUE,210,0,,,,
"05/31/2011 11",11.00,57.77,32.1,8144,TRUE,210,0,,,,
"05/31/2011 12",12.00,92.02,32.2,8191,TRUE,210,0,,,,
"05/31/2011 13",13.00,124.3,32.35,8153,TRUE,210,0,,,,
"05/31/2011 14",14.00,58.18,32.4,8183,TRUE,210,0,,,,
"05/31/2011 15",15.00,57.77,32.45,8286,TRUE,210,0,,,,
"05/31/2011 16",16.00,62.25,32.5,8309,TRUE,210,0,,,,
"05/31/2011 17",17.00,118.92,32.63,8268,FALSE,180,3567.6,,,,
"05/31/2011 18",18.00,52.88,32.67,8267,FALSE,150,1586.4,,,,
"05/31/2011 19",19.00,34.91,32.69,8084,FALSE,120,1047.3,,,,
"05/31/2011 20",20.00,27.3,32.69,7942,FALSE,90,819,,,,
"05/31/2011 21",21.00,27.83,32.7,7863,FALSE,60,834.9,,,,
"05/31/2011 22",22.00,30.28,32.71,7752,FALSE,30,908.4,,,,
"05/31/2011 23",23.00,25.47,32.71,7670,FALSE,0,0,,,,
"05/31/2011 24",24.00,13.31,32.71,7262,TRUE,27.75,-399.3,,,,
"06/01/2011 01",1.00,12.63,32.71,6983,TRUE,55.5,-378.9,,,,
"06/01/2011 02",2.00,12.54,32.71,6842,TRUE,83.25,-376.2,,,,
"06/01/2011 03",3.00,12.54,32.71,6741,TRUE,111,-376.2,,,,
"06/01/2011 04",4.00,12.54,32.7,6728,TRUE,138.75,-376.2,,,,
"06/01/2011 05",5.00,12.55,32.7,6748,TRUE,166.5,-376.5,,,,
"06/01/2011 06",6.00,12.57,32.7,6771,TRUE,194.25,-377.1,,,,
"06/01/2011 07",7.00,14.95,32.7,7110,TRUE,210,-448.5,,,,
"06/01/2011 08",8.00,31.25,32.71,7637,TRUE,210,0,,,,
"06/01/2011 09",9.00,33.43,32.73,7900,TRUE,210,0,,,,
"06/01/2011 10",10.00,35.68,32.74,8099,TRUE,210,0,,,,
"06/01/2011 11",11.00,39.76,32.77,8236,TRUE,210,0,,,,
"06/01/2011 12",12.00,48.49,32.8,8313,TRUE,210,0,,,,
"06/01/2011 13",13.00,47.18,32.83,8321,TRUE,210,0,,,,
"06/01/2011 14",14.00,45.87,32.86,8350,TRUE,210,0,,,,
"06/01/2011 15",15.00,52.14,32.9,8347,TRUE,210,0,,,,
"06/01/2011 16",16.00,139.75,33.06,8334,TRUE,210,0,,,,
"06/01/2011 17",17.00,124.74,33.19,8301,FALSE,180,3742.2,,,,
"06/01/2011 18",18.00,111.3,33.31,8238,FALSE,150,3339,,,,
"06/01/2011 19",19.00,36.38,33.32,8071,FALSE,120,1091.4,,,,
"06/01/2011 20",20.00,26.76,33.32,7943,FALSE,90,802.8,,,,
"06/01/2011 21",21.00,23.07,33.32,7870,FALSE,60,692.1,,,,
"06/01/2011 22",22.00,23.59,33.32,7813,FALSE,30,707.7,,,,
"06/01/2011 23",23.00,22.14,33.31,7716,FALSE,0,0,,,,
"06/01/2011 24",24.00,15.85,33.3,7314,TRUE,27.75,-475.5,,,,
"06/02/2011 01",1.00,12.6,33.28,6985,TRUE,55.5,-378,,,,
"06/02/2011 02",2.00,12.49,33.28,6852,TRUE,83.25,-374.7,,,,
"06/02/2011 03",3.00,12.46,33.27,6722,TRUE,111,-373.8,,,,
"06/02/2011 04",4.00,12.41,33.27,6677,TRUE,138.75,-372.3,,,,
"06/02/2011 05",5.00,12.48,33.27,6698,TRUE,166.5,-374.4,,,,
"06/02/2011 06",6.00,12.48,33.26,6730,TRUE,194.25,-374.4,,,,
"06/02/2011 07",7.00,12.8,33.26,7062,TRUE,210,-384,,,,
"06/02/2011 08",8.00,22.94,33.27,7582,TRUE,210,0,,,,
"06/02/2011 09",9.00,26.01,33.28,7899,TRUE,210,0,,,,
"06/02/2011 10",10.00,26.79,33.29,8101,TRUE,210,0,,,,
"06/02/2011 11",11.00,42.73,33.31,8253,TRUE,210,0,,,,
"06/02/2011 12",12.00,45.19,33.34,8336,TRUE,210,0,,,,
"06/02/2011 13",13.00,45.19,33.36,8361,TRUE,210,0,,,,
"06/02/2011 14",14.00,46.93,33.39,8387,TRUE,210,0,,,,
"06/02/2011 15",15.00,45.27,33.42,8393,TRUE,210,0,,,,
"06/02/2011 16",16.00,48.22,33.45,8385,TRUE,210,0,,,,
"06/02/2011 17",17.00,41.43,33.47,8381,FALSE,180,1242.9,,,,
"06/02/2011 18",18.00,27.25,33.47,8296,FALSE,150,817.5,,,,
"06/02/2011 19",19.00,17.09,33.46,8089,FALSE,120,512.7,,,,
"06/02/2011 20",20.00,13.42,33.45,7971,FALSE,90,402.6,,,,
"06/02/2011 21",21.00,13.07,33.43,7888,FALSE,60,392.1,,,,
"06/02/2011 22",22.00,16.77,33.42,7829,FALSE,30,503.1,,,,
"06/02/2011 23",23.00,13.08,33.41,7692,FALSE,0,0,,,,
"06/02/2011 24",24.00,12.47,33.4,7321,TRUE,27.75,-374.1,,,,
"06/03/2011 01",1.00,12.03,33.39,7037,TRUE,55.5,-360.9,,,,
"06/03/2011 02",2.00,11.55,33.38,6852,TRUE,83.25,-346.5,,,,
"06/03/2011 03",3.00,11.37,33.38,6756,TRUE,111,-341.1,,,,
"06/03/2011 04",4.00,11.55,33.37,6735,TRUE,138.75,-346.5,,,,
"06/03/2011 05",5.00,11.55,33.37,6759,TRUE,166.5,-346.5,,,,
"06/03/2011 06",6.00,11.55,33.36,6803,TRUE,194.25,-346.5,,,,
"06/03/2011 07",7.00,12.32,33.35,7090,TRUE,210,-369.6,,,,
"06/03/2011 08",8.00,16.25,33.34,7565,TRUE,210,0,,,,
"06/03/2011 09",9.00,20.32,33.34,7858,TRUE,210,0,,,,
"06/03/2011 10",10.00,25.85,33.34,8090,TRUE,210,0,,,,
"06/03/2011 11",11.00,26.4,33.32,8222,TRUE,210,0,,,,
"06/03/2011 12",12.00,26.4,33.3,8242,TRUE,210,0,,,,
"06/03/2011 13",13.00,26.07,33.27,8297,TRUE,210,0,,,,
"06/03/2011 14",14.00,28.43,33.25,8290,TRUE,210,0,,,,
"06/03/2011 15",15.00,26.47,33.25,8275,TRUE,210,0,,,,
"06/03/2011 16",16.00,28.59,33.25,8265,TRUE,210,0,,,,
"06/03/2011 17",17.00,28.54,33.26,8232,FALSE,180,856.2,,,,
"06/03/2011 18",18.00,25.67,33.26,8144,FALSE,150,770.1,,,,
"06/03/2011 19",19.00,23.76,33.26,7960,FALSE,120,712.8,,,,
"06/03/2011 20",20.00,23.34,33.25,7876,FALSE,90,700.2,,,,
"06/03/2011 21",21.00,20.23,33.25,7793,FALSE,60,606.9,,,,
"06/03/2011 22",22.00,25.67,33.24,7769,FALSE,30,770.1,,,,
"06/03/2011 23",23.00,20.03,33.24,7719,FALSE,0,0,,,,
"06/03/2011 24",24.00,13.46,33.23,7451,TRUE,27.75,-403.8,,,,
"06/04/2011 01",1.00,12.73,33.24,7142,TRUE,55.5,-381.9,,,,
"06/04/2011 02",2.00,12.51,33.23,6961,TRUE,83.25,-375.3,,,,
"06/04/2011 03",3.00,12.49,33.23,6887,TRUE,111,-374.7,,,,
"06/04/2011 04",4.00,12.5,33.23,6870,TRUE,138.75,-375,,,,
"06/04/2011 05",5.00,12.54,33.22,6865,TRUE,166.5,-376.2,,,,
"06/04/2011 06",6.00,12.5,33.21,6824,TRUE,194.25,-375,,,,
"06/04/2011 07",7.00,12.5,33.2,6871,TRUE,210,-375,,,,
"06/04/2011 08",8.00,12.82,33.18,7113,TRUE,210,0,,,,
"06/04/2011 09",9.00,14.76,33.14,7404,TRUE,210,0,,,,
"06/04/2011 10",10.00,23.85,33.12,7662,TRUE,210,0,,,,
"06/04/2011 11",11.00,25.62,33.1,7777,TRUE,210,0,,,,
"06/04/2011 12",12.00,25.96,33.07,7823,TRUE,210,0,,,,
"06/04/2011 13",13.00,23.3,33.07,7817,TRUE,210,0,,,,
"06/04/2011 14",14.00,17.48,33.05,7765,TRUE,210,0,,,,
"06/04/2011 15",15.00,18.3,33.05,7658,TRUE,210,0,,,,
"06/04/2011 16",16.00,17.78,33.04,7601,TRUE,210,0,,,,
"06/04/2011 17",17.00,25.66,33.04,7624,FALSE,180,769.8,,,,
"06/04/2011 18",18.00,26.1,33.04,7647,FALSE,150,783,,,,
"06/04/2011 19",19.00,25.65,33.05,7528,FALSE,120,769.5,,,,
"06/04/2011 20",20.00,21.98,33.05,7445,FALSE,90,659.4,,,,
"06/04/2011 21",21.00,18.5,33.04,7392,FALSE,60,555,,,,
"06/04/2011 22",22.00,18.82,33.03,7398,FALSE,30,564.6,,,,
"06/04/2011 23",23.00,23.36,33.03,7469,FALSE,0,0,,,,
"06/04/2011 24",24.00,15.9,33.03,7233,TRUE,27.75,-477,,,,
"06/05/2011 01",1.00,13,33.03,6982,TRUE,55.5,-390,,,,
"06/05/2011 02",2.00,12.64,33.03,6828,TRUE,83.25,-379.2,,,,
"06/05/2011 03",3.00,12.5,33.02,6710,TRUE,111,-375,,,,
"06/05/2011 04",4.00,12.49,33.02,6651,TRUE,138.75,-374.7,,,,
"06/05/2011 05",5.00,12.49,33.02,6663,TRUE,166.5,-374.7,,,,
"06/05/2011 06",6.00,12.48,33,6607,TRUE,194.25,-374.4,,,,
"06/05/2011 07",7.00,12.4,32.98,6575,TRUE,210,-372,,,,
"06/05/2011 08",8.00,12.42,32.95,6730,TRUE,210,0,,,,
"06/05/2011 09",9.00,12.7,32.92,6973,TRUE,210,0,,,,
"06/05/2011 10",10.00,14.01,32.89,7219,TRUE,210,0,,,,
"06/05/2011 11",11.00,21.86,32.87,7400,TRUE,210,0,,,,
"06/05/2011 12",12.00,26.07,32.84,7573,TRUE,210,0,,,,
"06/05/2011 13",13.00,30.3,32.82,7651,TRUE,210,0,,,,
"06/05/2011 14",14.00,28.66,32.78,7671,TRUE,210,0,,,,
"06/05/2011 15",15.00,31.09,32.76,7713,TRUE,210,0,,,,
"06/05/2011 16",16.00,26.55,32.76,7743,TRUE,210,0,,,,
"06/05/2011 17",17.00,27.74,32.78,7804,FALSE,180,832.2,,,,
"06/05/2011 18",18.00,30,32.79,7834,FALSE,150,900,,,,
"06/05/2011 19",19.00,27.9,32.81,7777,FALSE,120,837,,,,
"06/05/2011 20",20.00,26.2,32.83,7713,FALSE,90,786,,,,
"06/05/2011 21",21.00,26.2,32.83,7674,FALSE,60,786,,,,
"06/05/2011 22",22.00,26.2,32.81,7651,FALSE,30,786,,,,
"06/05/2011 23",23.00,26.03,32.79,7666,FALSE,0,0,,,,
"06/05/2011 24",24.00,21.57,32.79,7352,TRUE,27.75,-647.1,,,,
"06/06/2011 01",1.00,12.82,32.78,7052,TRUE,55.5,-384.6,,,,
"06/06/2011 02",2.00,12.6,32.77,6867,TRUE,83.25,-378,,,,
"06/06/2011 03",3.00,12.48,32.76,6801,TRUE,111,-374.4,,,,
"06/06/2011 04",4.00,12.49,32.75,6829,TRUE,138.75,-374.7,,,,
"06/06/2011 05",5.00,12.5,32.74,6868,TRUE,166.5,-375,,,,
"06/06/2011 06",6.00,12.51,32.73,6946,TRUE,194.25,-375.3,,,,
"06/06/2011 07",7.00,14.08,32.72,7300,TRUE,210,-422.4,,,,
"06/06/2011 08",8.00,23.53,32.72,7796,TRUE,210,0,,,,
"06/06/2011 09",9.00,32.02,32.73,8129,TRUE,210,0,,,,
"06/06/2011 10",10.00,49.84,32.75,8286,TRUE,210,0,,,,
"06/06/2011 11",11.00,46.44,32.77,8389,TRUE,210,0,,,,
"06/06/2011 12",12.00,51.5,32.79,8501,TRUE,210,0,,,,
"06/06/2011 13",13.00,56.32,32.82,8519,TRUE,210,0,,,,
"06/06/2011 14",14.00,51.97,32.84,8561,TRUE,210,0,,,,
"06/06/2011 15",15.00,40.63,32.86,8535,TRUE,210,0,,,,
"06/06/2011 16",16.00,41.71,32.89,8544,TRUE,210,0,,,,
"06/06/2011 17",17.00,41.21,32.91,8603,FALSE,180,1236.3,,,,
"06/06/2011 18",18.00,39.57,32.93,8560,FALSE,150,1187.1,,,,
"06/06/2011 19",19.00,34.74,32.94,8341,FALSE,120,1042.2,,,,
"06/06/2011 20",20.00,30.18,32.94,8211,FALSE,90,905.4,,,,
"06/06/2011 21",21.00,28.5,32.94,8138,FALSE,60,855,,,,
"06/06/2011 22",22.00,28.32,32.93,8026,FALSE,30,849.6,,,,
"06/06/2011 23",23.00,31.61,32.93,7880,FALSE,0,0,,,,
"06/06/2011 24",24.00,25.43,32.93,7513,TRUE,27.75,-762.9,,,,
"06/07/2011 01",1.00,17.42,32.92,7217,TRUE,55.5,-522.6,,,,
"06/07/2011 02",2.00,13.92,32.92,7033,TRUE,83.25,-417.6,,,,
"06/07/2011 03",3.00,13.48,32.91,7014,TRUE,111,-404.4,,,,
"06/07/2011 04",4.00,13.05,32.89,6970,TRUE,138.75,-391.5,,,,
"06/07/2011 05",5.00,14,32.88,6998,TRUE,166.5,-420,,,,
"06/07/2011 06",6.00,17.08,32.87,7057,TRUE,194.25,-512.4,,,,
"06/07/2011 07",7.00,23.03,32.87,7391,TRUE,210,-690.9,,,,
"06/07/2011 08",8.00,29.84,32.88,7888,TRUE,210,0,,,,
"06/07/2011 09",9.00,39.47,32.88,8155,TRUE,210,0,,,,
"06/07/2011 10",10.00,37.35,32.88,8308,TRUE,210,0,,,,
"06/07/2011 11",11.00,52.96,32.9,8404,TRUE,210,0,,,,
"06/07/2011 12",12.00,55.5,32.91,8471,TRUE,210,0,,,,
"06/07/2011 13",13.00,55.5,32.92,8507,TRUE,210,0,,,,
"06/07/2011 14",14.00,63.43,32.95,8538,TRUE,210,0,,,,
"06/07/2011 15",15.00,65.86,32.99,8538,TRUE,210,0,,,,
"06/07/2011 16",16.00,56.54,33.02,8530,TRUE,210,0,,,,
"06/07/2011 17",17.00,47.7,33.03,8524,FALSE,180,1431,,,,
"06/07/2011 18",18.00,43.36,33.05,8495,FALSE,150,1300.8,,,,
"06/07/2011 19",19.00,32.46,33.05,8293,FALSE,120,973.8,,,,
"06/07/2011 20",20.00,29.25,33.06,8182,FALSE,90,877.5,,,,
"06/07/2011 21",21.00,26.61,33.04,7909,FALSE,60,798.3,,,,
"06/07/2011 22",22.00,27.83,33.01,7922,FALSE,30,834.9,,,,
"06/07/2011 23",23.00,37.48,33,7875,FALSE,0,0,,,,
"06/07/2011 24",24.00,25.93,32.99,7549,TRUE,27.75,-777.9,,,,
"06/08/2011 01",1.00,19.84,32.99,7250,TRUE,55.5,-595.2,,,,
"06/08/2011 02",2.00,17.18,32.99,7092,TRUE,83.25,-515.4,,,,
"06/08/2011 03",3.00,15.79,32.99,7008,TRUE,111,-473.7,,,,
"06/08/2011 04",4.00,15.06,33,6943,TRUE,138.75,-451.8,,,,
"06/08/2011 05",5.00,15.55,33.01,6962,TRUE,166.5,-466.5,,,,
"06/08/2011 06",6.00,16.79,33.01,7015,TRUE,194.25,-503.7,,,,
"06/08/2011 07",7.00,19.77,33.02,7338,TRUE,210,-593.1,,,,
"06/08/2011 08",8.00,27.22,33.02,7847,TRUE,210,0,,,,
"06/08/2011 09",9.00,31.83,33.01,8073,TRUE,210,0,,,,
"06/08/2011 10",10.00,29.73,33,8169,TRUE,210,0,,,,
"06/08/2011 11",11.00,40.47,33,8287,TRUE,210,0,,,,
"06/08/2011 12",12.00,47.15,33.01,8388,TRUE,210,0,,,,
"06/08/2011 13",13.00,55.74,33.05,8433,TRUE,210,0,,,,
"06/08/2011 14",14.00,43.31,33.06,8474,TRUE,210,0,,,,
"06/08/2011 15",15.00,41.85,33.06,8506,TRUE,210,0,,,,
"06/08/2011 16",16.00,40.86,33.06,8520,TRUE,210,0,,,,
"06/08/2011 17",17.00,41.03,33.07,8559,FALSE,180,1230.9,,,,
"06/08/2011 18",18.00,41.2,33.07,8514,FALSE,150,1236,,,,
"06/08/2011 19",19.00,37.5,33.07,8285,FALSE,120,1125,,,,
"06/08/2011 20",20.00,28.6,33.07,8191,FALSE,90,858,,,,
"06/08/2011 21",21.00,27.52,33.06,8147,FALSE,60,825.6,,,,
"06/08/2011 22",22.00,27.12,33.05,8097,FALSE,30,813.6,,,,
"06/08/2011 23",23.00,35.27,33.05,7978,FALSE,0,0,,,,
"06/08/2011 24",24.00,27.51,33.06,7630,TRUE,27.75,-825.3,,,,
"06/09/2011 01",1.00,18.49,33.06,7319,TRUE,55.5,-554.7,,,,
"06/09/2011 02",2.00,14.2,33.06,7125,TRUE,83.25,-426,,,,
"06/09/2011 03",3.00,12.77,33.05,7044,TRUE,111,-383.1,,,,
"06/09/2011 04",4.00,12.5,33.06,7003,TRUE,138.75,-375,,,,
"06/09/2011 05",5.00,12.5,33.06,7001,TRUE,166.5,-375,,,,
"06/09/2011 06",6.00,12.51,33.06,7024,TRUE,194.25,-375.3,,,,
"06/09/2011 07",7.00,17.15,33.06,7364,TRUE,210,-514.5,,,,
"06/09/2011 08",8.00,27.65,33.07,7864,TRUE,210,0,,,,
"06/09/2011 09",9.00,36.73,33.08,8162,TRUE,210,0,,,,
"06/09/2011 10",10.00,37.13,33.09,8350,TRUE,210,0,,,,
"06/09/2011 11",11.00,33.95,33.09,8414,TRUE,210,0,,,,
"06/09/2011 12",12.00,41.53,33.1,8513,TRUE,210,0,,,,
"06/09/2011 13",13.00,41.98,33.1,8562,TRUE,210,0,,,,
"06/09/2011 14",14.00,44.19,33.1,8600,TRUE,210,0,,,,
"06/09/2011 15",15.00,40.23,33.1,8603,TRUE,210,0,,,,
"06/09/2011 16",16.00,39.08,33.11,8596,TRUE,210,0,,,,
"06/09/2011 17",17.00,39.57,33.11,8541,FALSE,180,1187.1,,,,
"06/09/2011 18",18.00,33.88,33.12,8464,FALSE,150,1016.4,,,,
"06/09/2011 19",19.00,27.82,33.11,8272,FALSE,120,834.6,,,,
"06/09/2011 20",20.00,23.92,33.11,8154,FALSE,90,717.6,,,,
"06/09/2011 21",21.00,20.41,33.11,8061,FALSE,60,612.3,,,,
"06/09/2011 22",22.00,20.51,33.09,7950,FALSE,30,615.3,,,,
"06/09/2011 23",23.00,22.18,33.08,7871,FALSE,0,0,,,,
"06/09/2011 24",24.00,17.49,33.09,7555,TRUE,27.75,-524.7,,,,
"06/10/2011 01",1.00,13.86,33.08,7225,TRUE,55.5,-415.8,,,,
"06/10/2011 02",2.00,12.5,33.08,7022,TRUE,83.25,-375,,,,
"06/10/2011 03",3.00,12.41,33.08,6923,TRUE,111,-372.3,,,,
"06/10/2011 04",4.00,12.4,33.08,6892,TRUE,138.75,-372,,,,
"06/10/2011 05",5.00,12.29,33.08,6895,TRUE,166.5,-368.7,,,,
"06/10/2011 06",6.00,12.19,33.08,6889,TRUE,194.25,-365.7,,,,
"06/10/2011 07",7.00,12.38,33.08,7202,TRUE,210,-371.4,,,,
"06/10/2011 08",8.00,15.1,33.06,7733,TRUE,210,0,,,,
"06/10/2011 09",9.00,21.64,33.05,8064,TRUE,210,0,,,,
"06/10/2011 10",10.00,25.15,33.04,8283,TRUE,210,0,,,,
"06/10/2011 11",11.00,27.7,33.03,8461,TRUE,210,0,,,,
"06/10/2011 12",12.00,30.09,33.02,8556,TRUE,210,0,,,,
"06/10/2011 13",13.00,37.01,33.02,8597,TRUE,210,0,,,,
"06/10/2011 14",14.00,38.97,33.02,8613,TRUE,210,0,,,,
"06/10/2011 15",15.00,39.04,33.01,8610,TRUE,210,0,,,,
"06/10/2011 16",16.00,40.63,33.01,8600,TRUE,210,0,,,,
"06/10/2011 17",17.00,40.85,33,8566,FALSE,180,1225.5,,,,
"06/10/2011 18",18.00,40.51,33,8479,FALSE,150,1215.3,,,,
"06/10/2011 19",19.00,34.57,32.99,8288,FALSE,120,1037.1,,,,
"06/10/2011 20",20.00,25.3,32.98,8182,FALSE,90,759,,,,
"06/10/2011 21",21.00,21.65,32.96,8066,FALSE,60,649.5,,,,
"06/10/2011 22",22.00,25.22,32.95,7949,FALSE,30,756.6,,,,
"06/10/2011 23",23.00,23.35,32.94,7908,FALSE,0,0,,,,
"06/10/2011 24",24.00,16.57,32.95,7619,TRUE,27.75,-497.1,,,,
"06/11/2011 01",1.00,12.78,32.95,7347,TRUE,55.5,-383.4,,,,
"06/11/2011 02",2.00,12.48,32.95,7151,TRUE,83.25,-374.4,,,,
"06/11/2011 03",3.00,12.42,32.95,7038,TRUE,111,-372.6,,,,
"06/11/2011 04",4.00,12.4,32.95,6961,TRUE,138.75,-372,,,,
"06/11/2011 05",5.00,12.4,32.94,6931,TRUE,166.5,-372,,,,
"06/11/2011 06",6.00,12.4,32.94,6835,TRUE,194.25,-372,,,,
"06/11/2011 07",7.00,12.43,32.94,6914,TRUE,210,-372.9,,,,
"06/11/2011 08",8.00,12.51,32.92,7174,TRUE,210,0,,,,
"06/11/2011 09",9.00,14.47,32.89,7530,TRUE,210,0,,,,
"06/11/2011 10",10.00,24.28,32.88,7842,TRUE,210,0,,,,
"06/11/2011 11",11.00,27.62,32.88,7973,TRUE,210,0,,,,
"06/11/2011 12",12.00,32.94,32.88,8103,TRUE,210,0,,,,
"06/11/2011 13",13.00,43.66,32.89,8154,TRUE,210,0,,,,
"06/11/2011 14",14.00,41.5,32.9,8114,TRUE,210,0,,,,
"06/11/2011 15",15.00,39.93,32.91,8044,TRUE,210,0,,,,
"06/11/2011 16",16.00,35.92,32.9,8018,TRUE,210,0,,,,
"06/11/2011 17",17.00,28.1,32.88,7999,FALSE,180,843,,,,
"06/11/2011 18",18.00,34.24,32.87,8001,FALSE,150,1027.2,,,,
"06/11/2011 19",19.00,28.41,32.86,7850,FALSE,120,852.3,,,,
"06/11/2011 20",20.00,27.54,32.87,7743,FALSE,90,826.2,,,,
"06/11/2011 21",21.00,29.23,32.86,7709,FALSE,60,876.9,,,,
"06/11/2011 22",22.00,38.48,32.86,7687,FALSE,30,1154.4,,,,
"06/11/2011 23",23.00,39.36,32.87,7660,FALSE,0,0,,,,
"06/11/2011 24",24.00,30.33,32.89,7472,TRUE,27.75,-909.9,,,,
"06/12/2011 01",1.00,21.77,32.9,7223,TRUE,55.5,-653.1,,,,
"06/12/2011 02",2.00,18.82,32.91,7106,TRUE,83.25,-564.6,,,,
"06/12/2011 03",3.00,17.79,32.91,6966,TRUE,111,-533.7,,,,
"06/12/2011 04",4.00,16.77,32.92,6920,TRUE,138.75,-503.1,,,,
"06/12/2011 05",5.00,16.44,32.93,6903,TRUE,166.5,-493.2,,,,
"06/12/2011 06",6.00,15.13,32.93,6810,TRUE,194.25,-453.9,,,,
"06/12/2011 07",7.00,12.54,32.92,6838,TRUE,210,-376.2,,,,
"06/12/2011 08",8.00,12.9,32.91,6984,TRUE,210,0,,,,
"06/12/2011 09",9.00,15.25,32.89,7201,TRUE,210,0,,,,
"06/12/2011 10",10.00,26.55,32.88,7463,TRUE,210,0,,,,
"06/12/2011 11",11.00,37.74,32.88,7597,TRUE,210,0,,,,
"06/12/2011 12",12.00,41.47,32.88,7709,TRUE,210,0,,,,
"06/12/2011 13",13.00,44.64,32.89,7810,TRUE,210,0,,,,
"06/12/2011 14",14.00,47.29,32.9,7813,TRUE,210,0,,,,
"06/12/2011 15",15.00,45.25,32.91,7817,TRUE,210,0,,,,
"06/12/2011 16",16.00,43.15,32.92,7846,TRUE,210,0,,,,
"06/12/2011 17",17.00,38.34,32.93,7929,FALSE,180,1150.2,,,,
"06/12/2011 18",18.00,34.88,32.95,7997,FALSE,150,1046.4,,,,
